EPBC Number,Stem,Url,Under Review,Scraped
2020/8764,2020_8764,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e5ff73ae-e866-ed11-9561-00224818a6aa,True,2023/02/15
2021/8883,2021_8883,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=13818e21-ea66-ed11-9561-00224818a6aa,True,2023/02/15
2018/8236,2018_8236,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=44c4783c-4469-ed11-81ac-00224818abd2,True,2023/02/15
2020/8727,2020_8727,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=92d7954d-f366-ed11-9561-00224818a6aa,True,2023/02/15
2021/8902,2021_8902,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a385f295-160e-ed11-b83d-00224818a72b,True,2023/02/15
2020/8623,2020_8623,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c60da673-f766-ed11-9561-00224818a6aa,True,2023/02/15
2020/8768,2020_8768,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ae533244-e866-ed11-9561-00224818a6aa,True,2023/02/15
2020/8676,2020_8676,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=59526eb3-f666-ed11-9561-00224818a6aa,True,2023/02/15
2020/8748,2020_8748,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=111607b7-f166-ed11-9561-00224818a6aa,True,2023/02/15
2020/8755,2020_8755,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4abe87d7-f066-ed11-9561-00224818a6aa,True,2023/02/15
2018/8340,2018_8340,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6366b153-fd66-ed11-9561-00224818a6aa,True,2023/02/15
2018/8383,2018_8383,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=264af262-fb66-ed11-9561-00224818a6aa,True,2023/02/15
2021/9033,2021_9033,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=48133276-3666-ed11-9561-00224818a3ef,True,2023/02/15
2018/8341,2018_8341,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c466ed08-fd66-ed11-9561-00224818a6aa,True,2023/02/15
2018/8363,2018_8363,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e44db5b4-fb66-ed11-9561-00224818a6aa,True,2023/02/15
2021/9060,2021_9060,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ddf18ae1-d666-ed11-9561-00224818a6aa,True,2023/02/15
2018/8348,2018_8348,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=056d2d5a-fc66-ed11-9561-00224818a6aa,True,2023/02/15
2021/8885,2021_8885,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6597558d-dd66-ed11-9561-00224818a727,True,2023/02/15
2020/8773,2020_8773,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d3164e72-ed66-ed11-9561-00224818a6aa,True,2023/02/15
2020/8721,2020_8721,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fd1fb4ae-f366-ed11-9561-00224818a6aa,True,2023/02/15
2021/8958,2021_8958,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b77b5511-da66-ed11-9561-00224818a727,True,2023/02/15
2020/8772,2020_8772,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a242a8dd-de66-ed11-9561-00224818a6aa,True,2023/02/15
2019/8543,2019_8543,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fd7f3c05-f966-ed11-9561-00224818a6aa,True,2023/02/15
2020/8716,2020_8716,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8831a460-f466-ed11-9561-00224818a6aa,True,2023/02/15
2019/8569,2019_8569,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7c10759b-f866-ed11-9561-00224818a6aa,True,2023/02/15
2020/8846,2020_8846,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2c58177b-eb66-ed11-9561-00224818a6aa,True,2023/02/15
2021/8965,2021_8965,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=842c5a0a-2869-ed11-81ac-00224818abd2,True,2023/02/15
2021/9002,2021_9002,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=24418242-da66-ed11-9561-00224818a6aa,True,2023/02/15
2021/8975,2021_8975,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=249ebd20-d166-ed11-9561-00224818a727,True,2023/02/15
2017/8039,2017_8039,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=88dfc254-3a69-ed11-81ac-00224818aa41,True,2023/02/15
2020/8864,2020_8864,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=aa2384bc-ea66-ed11-9561-00224818a6aa,True,2023/02/15
2017/8032,2017_8032,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a848cd90-2c69-ed11-81ac-00224818aa41,True,2023/02/15
2021/8890,2021_8890,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=585f431f-dc66-ed11-9561-00224818a727,True,2023/02/15
2018/8330,2018_8330,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=87f26a4d-fe66-ed11-9561-00224818a6aa,True,2023/02/15
2021/8959,2021_8959,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=76547920-d966-ed11-9561-00224818a727,True,2023/02/15
2021/8957,2021_8957,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5f26af33-db66-ed11-9561-00224818a727,True,2023/02/15
2019/8554,2019_8554,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=51b97637-7122-ec11-80c9-00505684c137,True,2023/02/15
2019/8601,2019_8601,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f13047ca-df66-ed11-9561-00224818a727,True,2023/02/15
2019/8584,2019_8584,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=406b072a-3553-ec11-80cf-00505684c137,True,2023/02/15
2019/8582,2019_8582,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9e38476a-7752-ec11-80cf-00505684c137,True,2023/02/15
2020/8645,2020_8645,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=cafd75f2-1a82-eb11-80c2-00505684c137,True,2023/02/15
2012/6558,2012_6558,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4539bc33-2b53-ec11-80cf-00505684c137,True,2023/02/15
2019/8471,2019_8471,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=22cc7e21-100a-ec11-80cb-00505684c563,True,2023/02/15
2019/8546,2019_8546,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=13a0e1c5-3353-ec11-80cf-00505684c137,True,2023/02/15
2017/8112,2017_8112,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=58563472-3053-ec11-80cf-00505684c137,True,2023/02/15
2019/8549,2019_8549,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7f063644-3453-ec11-80cf-00505684c137,True,2023/02/15
2018/8260,2018_8260,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b31e193b-e766-ed11-9561-00224818a727,True,2023/02/15
2018/8173,2018_8173,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b3890ade-7052-ec11-80d2-00505684c563,True,2023/02/15
2019/8402,2019_8402,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=eef38c78-f527-ec11-80c9-00505684c137,True,2023/02/15
2017/8007,2017_8007,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=609f0ea8-2a69-ed11-81ac-00224818a758,True,2023/02/15
2019/8576,2019_8576,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=06812706-4422-ec11-80cc-00505684c563,True,2023/02/15
2018/8163,2018_8163,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b1157081-3153-ec11-80cf-00505684c137,True,2023/02/15
2019/8583,2019_8583,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c209e529-07af-ec11-80d3-00505684c137,True,2023/02/15
2018/8287,2018_8287,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f2a558df-fe66-ed11-9561-00224818a6aa,True,2023/02/15
2018/8343,2018_8343,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4f42897c-e666-ed11-9561-00224818a727,True,2023/02/15
2013/7026,2013_7026,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a83c77f5-375d-ec11-80d2-00505684c563,True,2023/02/15
2019/8529,2019_8529,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=668ccd6e-f966-ed11-9561-00224818a6aa,True,2023/02/15
2020/8800,2020_8800,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=043125e1-2506-ec11-80c8-00505684c137,True,2023/02/15
2019/8563,2019_8563,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=dca13633-e166-ed11-9561-00224818a727,True,2023/02/15
2019/8530,2019_8530,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a480daf6-e566-ed11-9561-00224818a727,True,2023/02/15
2020/8687,2020_8687,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=88982f68-3553-ec11-80cf-00505684c137,True,2023/02/15
2018/8286,2018_8286,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0157f94b-7252-ec11-80d2-00505684c563,True,2023/02/15
2020/8837,2020_8837,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3b6550a2-3553-ec11-80cf-00505684c137,True,2023/02/15
2018/8290,2018_8290,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=16331563-7252-ec11-80d2-00505684c563,True,2023/02/15
2019/8413,2019_8413,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7f2ac5ce-e927-ec11-80c9-00505684c137,True,2023/02/15
2009/5032,2009_5032,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e6a0c9eb-25ab-ec11-80d6-00505684c563,True,2023/02/15
2015/7599,2015_7599,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d0838856-60ac-ea11-8a09-00505684324c,True,2023/02/15
2010/5791,2010_5791,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e892f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2011/6087,2011_6087,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f094f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2013/6967,2013_6967,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d3f6d6fe-5554-ea11-a9f9-005056842ad1,True,2023/02/15
2013/6881,2013_6881,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=efdb2bb5-a7b6-ea11-8731-005056842ad1,True,2023/02/15
2010/5736,2010_5736,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=983eede2-4bfd-ea11-9650-005056842ad1,True,2023/02/15
2013/6885,2013_6885,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=022d3854-2c53-ec11-80cf-00505684c137,True,2023/02/15
2012/6479,2012_6479,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1e87a91f-423f-e611-be03-005056ba00a8,True,2023/02/15
2013/6771,2013_6771,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5a8e259d-e48d-eb11-80c3-00505684c137,True,2023/02/15
2014/7309,2014_7309,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d4c3744a-14c7-ea11-8731-005056842ad1,True,2023/02/15
2012/6625,2012_6625,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f27aa677-7fa3-e911-820b-00505684324c,True,2023/02/15
2011/5992,2011_5992,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bd94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2010/5770,2010_5770,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d792f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2004/1331,2004_1331,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5060fec4-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2016/7636,2016_7636,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a1b4f87a-de66-ed11-9561-00224818a727,True,2023/02/15
2002/782,2002_782,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a76aa7e4-0375-ed11-81ac-000d3ae0929c,True,2023/02/15
2001/434,2001_434,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9299af79-0275-ed11-81ac-000d3ae0929c,True,2023/02/15
2016/7818,2016_7818,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6ebe2614-c5fd-e811-9956-005056ba00a8,True,2023/02/15
2019/8464,2019_8464,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2ab68e64-fa66-ed11-9561-00224818a6aa,True,2023/02/15
2013/6963,2013_6963,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e966b22e-7ba4-e511-8a4b-005056ba00a8,True,2023/02/15
2013/6799,2013_6799,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9ac96bc6-360a-e811-92a8-005056ba00a8,True,2023/02/15
2004/1447,2004_1447,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5a60fec4-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2004/1422,2004_1422,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5660fec4-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2004/1417,2004_1417,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5460fec4-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2015/7514,2015_7514,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=35437a08-df66-ed11-9561-00224818a727,True,2023/02/15
2010/5478,2010_5478,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4692f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2011/5971,2011_5971,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b194f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2014/7206,2014_7206,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d808f383-5a52-ec11-80d2-00505684c563,True,2023/02/15
2013/6913,2013_6913,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8dd49743-e48d-eb11-80c3-00505684c137,True,2023/02/15
2013/6987,2013_6987,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8b94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2013/6837,2013_6837,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5838b04e-a841-e611-bc6a-005056ba00a7,True,2023/02/15
2010/5778,2010_5778,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=28b5b98e-84e1-e811-b86c-005056ba00a7,True,2023/02/15
2015/7485,2015_7485,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f27100ea-0337-e811-886f-005056ba00a8,True,2023/02/15
2013/6751,2013_6751,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b795f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2010/5706,2010_5706,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b392f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2010/5733,2010_5733,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bf92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2010/5673,2010_5673,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a992f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2011/5947,2011_5947,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4e93f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2010/5768,2010_5768,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d592f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2011/5902,2011_5902,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4193f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2014/7213,2014_7213,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=09cfcc3f-5a8b-eb11-80c3-00505684c137,True,2023/02/15
2011/6049,2011_6049,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=db94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2012/6447,2012_6447,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6d95f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2011/5797,2011_5797,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f492f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2014/7203,2014_7203,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=78112a5b-5752-ec11-80cf-00505684c137,True,2023/02/15
2011/6192,2011_6192,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1b95f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2011/5949,2011_5949,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6666a5b3-2553-ec11-80cf-00505684c137,True,2023/02/15
2011/6176,2011_6176,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=dfb8dd05-36a4-e911-9566-005056842ad1,True,2023/02/15
2014/7394,2014_7394,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=37e2c994-2353-ec11-80cf-00505684c137,True,2023/02/15
2014/7266,2014_7266,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=72a90e1d-a7b9-e511-9621-005056ba00a7,True,2023/02/15
2013/7057,2013_7057,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c595a95b-7f43-ec11-80d1-00505684c563,True,2023/02/15
2015/7420,2015_7420,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=514cb184-6652-ec11-80cf-00505684c137,True,2023/02/15
2010/5640,2010_5640,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9692f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2012/6392,2012_6392,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5a95f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2010/5752,2010_5752,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=cb92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2011/6153,2011_6153,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0395f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2010/5696,2010_5696,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b192f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2011/5795,2011_5795,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ee92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2011/6015,2011_6015,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c794f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2012/6432,2012_6432,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0c70d01b-ecd8-e911-bf3d-005056842ad1,True,2023/02/15
2010/5304,2010_5304,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=06dc23de-2353-ec11-80cf-00505684c137,True,2023/02/15
2011/5952,2011_5952,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=40caf929-eb60-eb11-9650-005056842ad1,True,2023/02/15
2008/4429,2008_4429,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a390f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2010/5785,2010_5785,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e692f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2009/5081,2009_5081,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6591f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2005/2159,2005_2159,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9993f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2001/422,2001_422,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6c60fec4-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2004/1716,2004_1716,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6693f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2005/2389,2005_2389,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8060fec4-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2004/1770,2004_1770,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6893f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2004/1878,2004_1878,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7293f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2001/184,2001_184,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=39ace50f-cb50-ec11-80cf-00505684c137,True,2023/02/15
2004/1706,2004_1706,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6493f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2018/8237,2018_8237,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b8831f03-7152-ec11-80d2-00505684c563,True,2023/02/15
2005/2191,2005_2191,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9f93f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2002/543,2002_543,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=842428dd-d9dd-e611-9a9c-005056ba00a7,True,2023/02/15
2007/3807,2007_3807,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3994f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2005/1990,2005_1990,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=93586da3-dbdd-e611-9a9c-005056ba00a7,True,2023/02/15
2016/7737,2016_7737,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4809a655-a2b6-ea11-8731-005056842ad1,True,2023/02/15
2009/4796,2009_4796,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1591f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2017/7931,2017_7931,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0ec01848-ec5d-ec11-80d2-00505684c563,True,2023/02/15
2017/7861,2017_7861,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=96ac5027-2156-ec11-80d2-00505684c563,True,2023/02/15
2007/3756,2007_3756,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3594f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2017/7934,2017_7934,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1e635c50-2e53-ec11-80cf-00505684c137,True,2023/02/15
2017/8028,2017_8028,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d6bf91a6-e58d-eb11-80c3-00505684c137,True,2023/02/15
2017/8095,2017_8095,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6b7650f4-b2da-ea11-942e-00505684324c,True,2023/02/15
2018/8171,2018_8171,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e59482e2-6786-e911-8f1d-00505684324c,True,2023/02/15
2014/7285,2014_7285,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0337d706-09af-ec11-80d3-00505684c137,True,2023/02/15
2017/7989,2017_7989,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8808d89a-69a3-e911-820b-00505684324c,True,2023/02/15
2004/1861,2004_1861,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7093f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2011/6040,2011_6040,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d794f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2009/5002,2009_5002,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4291f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2007/3330,2007_3330,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=db93f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2017/7864,2017_7864,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e115ca23-6d52-ec11-80d2-00505684c563,True,2023/02/15
2005/2202,2005_2202,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a593f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2018/8294,2018_8294,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d9fcc07e-7552-ec11-80cf-00505684c137,True,2023/02/15
2016/7684,2016_7684,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7852ed66-13ac-e911-9566-005056842ad1,True,2023/02/15
2015/7477,2015_7477,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3413f47e-39ac-e911-ad32-00505684324c,True,2023/02/15
2016/7681,2016_7681,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d26ba028-e1a9-ea11-8a09-00505684324c,True,2023/02/15
2016/7788,2016_7788,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=18e22ef8-25e0-ea11-942e-00505684324c,True,2023/02/15
2011/5896,2011_5896,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=83d47d93-4952-ec11-80cf-00505684c137,True,2023/02/15
2011/6206,2011_6206,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5e4a8732-086d-ec11-80d3-00505684c563,True,2023/02/15
2003/1174,2003_1174,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4160fec4-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2005/2394,2005_2394,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8660fec4-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2006/3186,2006_3186,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c293f6ca-6067-e511-b4b8-005056ba00ab,True,2023/02/15
2015/7621,2015_7621,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a8151ae7-6a1a-eb11-9650-005056842ad1,True,2023/02/15
2008/4313,2008_4313,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fcdf2bd0-fd52-ec11-80d2-00505684c563,True,2023/02/15
2014/7138,2014_7138,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6a97f760-5652-ec11-80cf-00505684c137,True,2023/02/15
2007/3361,2007_3361,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=110497db-45a5-ea11-8a09-00505684324c,True,2023/02/15
